page_date,category,title,readings_text,body,prayer,image_path,reading_links_json
2026-03-01,全心爱主,3月1日：将爱倾注在祂身上,利未记23-24章、马可福音14:1-31、诗篇33篇,"那位妇人打破玉瓶，将极贵的香膏浇在耶稣身上，这不仅是慷慨的举动，更是一种敬拜。香气弥漫全屋，而更深远的是她爱与奉献的馨香之气。旁人责备她浪费，但耶稣称赞那是美事。

祂看见别人看不见的—她奉献背后的心。她的行动与犹大的出卖、彼得即将的否认形成鲜明对比。当他人退缩、犹豫，她却毫无保留地付出一切。真正的敬拜，在世人眼中也许显得奢华，却在神眼中极为珍贵。

不要让他人的眼光阻碍你全心爱主。当我们将爱倾注在耶稣身上，生命就散发出祂同在的香气。让我们把全部的情感与敬爱，倾注给那位为我们舍命的主。",天父，求祢教导我全心全意地爱祢。愿我的时间、赞美、奉献与忠诚，都如馨香的祭，倾倒在祢脚前。阿们。,/static/images/picture1.jpg,"[{""text"": ""利未记 23章"", ""url"": ""https://www.wordproject.org/bibles/gb/03/23.htm""}, {""text"": ""利未记 24章"", ""url"": ""https://www.wordproject.org/bibles/gb/03/24.htm""}, {""text"": ""马可福音 14:1-31"", ""url"": ""https://www.wordproject.org/bibles/gb/41/14.htm""}, {""text"": ""诗篇 33篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/33.htm""}]"
2026-03-02,全心爱主,3月2日：不要照我的意思，只要照祢的旨意,利未记25章、马可福音14:32-72、箴言9:7-12,"在客西马尼园，耶稣以祂的祷告彰显出对父神至深的爱：“不要照我的意思，只要照祢的意思行。”祂完美的爱在完全的顺服与不动摇的信心中得以显明，即便前方是十字架的苦难。

与此同时，门徒睡着了；犹大出卖祂；彼得否认祂。这些失败反映出人心共同的挣扎，我们渴望跟随神，却常在代价太高时退缩。真正的爱神，就是在困难与代价中仍然顺服祂的旨意。

神的道路未必容易，却永远良善。",天父，求祢使我能与耶稣同心说：“不要照我的意思，只要照祢的意思行。”当顺服显得艰难时，赐我力量与坚定的信心。教我爱祢胜过一切，相信祢的旨意总是最美好的。阿们。,/static/images/picture1.jpg,"[{""text"": ""利未记 25章"", ""url"": ""https://www.wordproject.org/bibles/gb/03/25.htm""}, {""text"": ""马可福音 14:32-72"", ""url"": ""https://www.wordproject.org/bibles/gb/41/14.htm""}, {""text"": ""箴言 9:7-12"", ""url"": ""https://www.wordproject.org/bibles/gb/20/9.htm""}]"
2026-03-03,全心爱主,3月3日：当爱需要付出一切,利未记26章、马可福音15:1-20、箴言9:13-18,"耶稣被定罪、被戏弄、被鞭打，祂因着顺服天父的旨意，忍受了一切。在受审者面前祂沉默无声；每一道鞭痕、每一句辱骂、每一个伤口，都见证祂对我们的深情与不变的爱。

这份爱，代价是祂的生命。祂走上十字架，为我们的罪付上赎价。我们之所以爱祂，正因为“祂先爱我们”。神对我们生命的呼召，是全然的爱与顺服。有时，放下生命中的某些事并不容易；但那一刻，请记得—祂已为我们付出一切。若祂毫无保留，我们又怎能吝惜自己？

你愿意把生命完全交给耶稣吗？",主耶稣，感谢祢为我忍受十字架的痛苦。求祢教导我以甘心顺服的心来跟随祢。当道路艰难时，提醒我祢那永不改变的爱。我的心专注于祢。阿们。,/static/images/picture1.jpg,"[{""text"": ""利未记 26章"", ""url"": ""https://www.wordproject.org/bibles/gb/03/26.htm""}, {""text"": ""马可福音 15:1-20"", ""url"": ""https://www.wordproject.org/bibles/gb/41/15.htm""}, {""text"": ""箴言 9:13-18"", ""url"": ""https://www.wordproject.org/bibles/gb/20/9.htm""}]"
2026-03-04,全心爱主,3月4日：以奉献为敬拜,利未记27章、马可福音15:21-47、箴言10:1-5,"十一奉献不仅是金钱的行动，更是敬拜的表达。将所得的十分之一归还给神，是在宣告祂在我们生命中居首位。这奉献是圣洁的，因为它是为尊荣赐予者，而非礼物本身。

奉献不是交易，而是见证。我们不应纠结该奉献多少，而应问自己：“我是否在奉献？我是否把最好的献给上帝，还是仅献上剩余？”真正的敬拜总伴随代价。我们奉献，不是因为神需要我们的资源，而是我们要牢记这一切都是源于祂。

让奉献成为敬拜的行动，而非出于勉强的义务。",天父，感谢祢是一切美好事物的源头。教导我以爱与敬拜的心奉献。当我将十分之一带到祢面前时，也愿我的心一同献上。愿我的奉献荣耀祢的名。阿们。,/static/images/picture1.jpg,"[{""text"": ""利未记 27章"", ""url"": ""https://www.wordproject.org/bibles/gb/03/27.htm""}, {""text"": ""马可福音 15:21-47"", ""url"": ""https://www.wordproject.org/bibles/gb/41/15.htm""}, {""text"": ""箴言 10:1-5"", ""url"": ""https://www.wordproject.org/bibles/gb/20/10.htm""}]"
2026-03-05,连结社群,3月5日：传福音是每个人的呼召,民数记1章、马可福音16章、箴言10:6-10,"耶稣从死里复活，证明祂所说的一切都是真实的。若基督没有复活，福音就不是“好消息”；但因我们的救主活着，我们就有喜乐去向人传扬十字架的信息。传福音不是少数人的任务，而是每一位信徒的神圣呼召。

那使耶稣从死里复活的能力，如今也在我们里面，使我们有能力去分享祂的生命信息。传福音不在于口才或技巧，而在于愿意。主说“去吧”的呼召不是负担，而是荣耀的邀请，与复活的君王一同参与祂的救赎计划。

每个信徒都是使者；每一次爱的行动，都是福音在行动；每个见证，都是他人遇见基督的桥梁。",主耶稣，感谢祢把福音的使命托付给我。求祢以勇气与信心充满我，使我无论走到哪里，都能分享祢的爱。使用我的生命、言语与行为，引人归向祢，使世人都知道祢已复活、祢仍活着。阿们。,/static/images/picture2.jpg,"[{""text"": ""民数记 1章"", ""url"": ""https://www.wordproject.org/bibles/gb/04/1.htm""}, {""text"": ""马可福音 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/41/16.htm""}, {""text"": ""箴言 10:6-10"", ""url"": ""https://www.wordproject.org/bibles/gb/20/10.htm""}]"
2026-03-06,连结社群,3月6日：分享神的应许,民数记2章、路加福音1:1-25、箴言10:11-15,"天使向撒迦利亚和以利沙伯显现，宣告他们将得着一位盼望已久的儿子，但这恩典并非只为他们个人。施洗约翰的出生，承载着超越家庭的使命，为弥赛亚预备道路。

神的应许从不只是给个人储藏，而是要溢流出去祝福他人。神在我们身上成就的事，常是祂要借此祝福周围人的方式；祂在我们里面成就的事，也是在为他人的信心铺路。不要把你的故事藏起来，要分享出去。

每一次祷告蒙应允、每一次突破、每一句成就的应许，都是邀请，让他人认识那位守约施慈爱的神。",天父，感谢祢的应许大过我的疑惑，也远超过我的需要。教导我不只为自己领受祝福，更愿与人分享，使更多人因我而更亲近祢。阿们。,/static/images/picture2.jpg,"[{""text"": ""民数记 2章"", ""url"": ""https://www.wordproject.org/bibles/gb/04/2.htm""}, {""text"": ""路加福音 1:1-25"", ""url"": ""https://www.wordproject.org/bibles/gb/42/1.htm""}, {""text"": ""箴言 10:11-15"", ""url"": ""https://www.wordproject.org/bibles/gb/20/10.htm""}]"
2026-03-07,连结社群,3月7日：言语塑造关系,民数记3章、路加福音1:26-56、箴言10:16-20,"我们的言语，拥有塑造关系品质的力量。义人活出使人得生命的样式，他们的言语成为神和平、信任与爱的器皿。这个世界的言语往往轻率、刻薄，但神呼召祂的子民说出有目的、有怜悯的话。

每一次对话都能建造或拆毁、医治或伤害。智慧在于知道何时该说、何时该静默。当我们开口时，我们的言语应当反映主的心。智慧地说话，就是善于去爱。

让我们谨慎所言，以神的恩典调和我们的话语，让圣灵掌管我们的舌头，使我们在每个处境中都能说出生命之言。",天父，教导我使用言语去建造、而非拆毁祢所赐的宝贵关系。若我曾造成任何伤害，求祢医治，并让我的言语在每一段关系中都能彰显祢的心意。阿们。,/static/images/picture2.jpg,"[{""text"": ""民数记 3章"", ""url"": ""https://www.wordproject.org/bibles/gb/04/3.htm""}, {""text"": ""路加福音 1:26-56"", ""url"": ""https://www.wordproject.org/bibles/gb/42/1.htm""}, {""text"": ""箴言 10:16-20"", ""url"": ""https://www.wordproject.org/bibles/gb/20/10.htm""}]"
2026-03-08,连结社群,3月8日：每个角色都重要,民数记4章、路加福音1:57-80、箴言10:21-25,"当神为利未人分派特定职责时，每个人都在敬拜与事奉中贡献自己的部分。这提醒我们，在神的国度里，没有任何工作微不足道，也没有任何呼召是不重要的。在基督的身体里，每一个角色都至关重要，因为我们共同将祂的同在带入世界。无论是带领、教导、鼓励或代祷，每个人的份都是神更大旨意中不可或缺的一环。

当每个人都以谦卑和卓越完成自己的职责，神的同在就要大大运行在祂的子民中。今天，就让我们喜乐地事奉，因为我们的每一份付出，都在坚固基督的身体。",主耶稣，感谢祢赐下各样恩赐与岗位，使我们在群体中各尽其职。帮助我忠心服事、鼓励他人，在所做的一切中尊荣祢，好让我们合一地向世人彰显祢的爱。阿们。,/static/images/picture2.jpg,"[{""text"": ""民数记 4章"", ""url"": ""https://www.wordproject.org/bibles/gb/04/4.htm""}, {""text"": ""路加福音 1:57-80"", ""url"": ""https://www.wordproject.org/bibles/gb/42/1.htm""}, {""text"": ""箴言 10:21-25"", ""url"": ""https://www.wordproject.org/bibles/gb/20/10.htm""}]"
2026-03-09,连结社群,3月9日：耶稣，终极的桥梁,民数记5-6章、路加福音2:1-21、诗篇34篇,"耶稣的诞生，是人类历史的转折点。祂成为我们与神之间的关键连结，是那座让我们得以与天父相交的桥梁。从祂卑微的马槽，到祂服事贫穷与被弃的人，耶稣所做的一切都彰显神渴望亲近我们的心。

因着基督，我们不仅与神相连，也彼此相连。我们因耶稣得以与神和好，如哥林多后书5:18所言，我们也被赐下“劝人与神和好的职分”。就像我们的主一样，我们也能成为“桥梁”，帮助他人恢复与神的关系。

今天，就从邀请朋友来教会或小组开始吧！",主耶稣，感谢祢成为通向阿爸父的桥梁。因着祢，我也能成为他人与祢之间的桥梁。求祢引导我，使我能带领他人认识祢、经历祢的爱。阿们。,/static/images/picture2.jpg,"[{""text"": ""民数记 5章"", ""url"": ""https://www.wordproject.org/bibles/gb/04/5.htm""}, {""text"": ""民数记 6章"", ""url"": ""https://www.wordproject.org/bibles/gb/04/6.htm""}, {""text"": ""路加福音 2:1-21"", ""url"": ""https://www.wordproject.org/bibles/gb/42/2.htm""}, {""text"": ""诗篇 34篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/34.htm""}]"
2026-03-10,连结社群,3月10日：将每个孩子献给主,民数记7章、路加福音2:22-52、诗篇35:1-14,"马利亚和约瑟遵照律法，把耶稣带到圣殿献给神。虽然祂是神的儿子，但祂的父母仍以顺服的心将祂奉献给神。这也是我们在教会中为孩子行奉献礼的意义，因为每个孩子首先都属于神。

我们共同宣告：“主啊，这孩子是属祢的，我们愿照祢的方式养育他。”在圣殿中，西面与亚拿为耶稣祝福，并说出先知性的应许。当孩子被持续带入尊荣神、聆听神声音的环境时，他们最能健康成长。

父母与领袖要常常为他们说生命的话，引导他们与神相遇。",主耶稣，感谢祢把孩子托付给我们。我们将他们再次交在祢手中，承认他们首先属于祢。引导我们在祢的同在中养育他们，为他们说出生命的话，并使他们行在祢的旨意中。愿他们一生荣耀祢的名。阿们。,/static/images/picture2.jpg,"[{""text"": ""民数记 7章"", ""url"": ""https://www.wordproject.org/bibles/gb/04/7.htm""}, {""text"": ""路加福音 2:22-52"", ""url"": ""https://www.wordproject.org/bibles/gb/42/2.htm""}, {""text"": ""诗篇 35:1-14"", ""url"": ""https://www.wordproject.org/bibles/gb/19/35.htm""}]"
2026-03-11,连结社群,3月11日：你属于这里,民数记8-9章、路加福音3:1-20、诗篇35:15-28,"利未人被分别为圣，奉献出来在会幕中服事。他们不仅是“来参加”的人，更是承担责任、带领百姓亲近神的人。教会不只是一个“单纯出席聚会的地方”，而是一个“彼此归属的群体”。以色列人只有在神同在的云彩移动时才前行。

若云彩停留，他们也停下。云彩若升起，他们就跟随。他们学会了作为一个民族一同行动，而不是各行其是、随己意而行。同样地，成为教会的一分子，我们要学习合一同行、共同跟随神的带领。

我们真有福，能成为一个属神的大家庭！无论你参与哪个事工或服事，我们都是神家中的一员。让我们一同聚集、敬拜、祷告，并彼此扶持。",主耶稣，感谢祢拣选我们一同服事，并邀请所有人来敬拜祢。教导我在自己的岗位上成长，并为他人预留空间。我相信祢正在建立一个坚固、合一、满有爱心的群体，彰显祢的荣耀。阿们。,/static/images/picture2.jpg,"[{""text"": ""民数记 8章"", ""url"": ""https://www.wordproject.org/bibles/gb/04/8.htm""}, {""text"": ""民数记 9章"", ""url"": ""https://www.wordproject.org/bibles/gb/04/9.htm""}, {""text"": ""路加福音 3:1-20"", ""url"": ""https://www.wordproject.org/bibles/gb/42/3.htm""}, {""text"": ""诗篇 35:15-28"", ""url"": ""https://www.wordproject.org/bibles/gb/19/35.htm""}]"
